scenario,n,rep,wall,Khat,Kuse,c_hat,beta1_hat,gamma_hat,q_hat,se_beta1,se_gamma,cover_beta1,cover_gamma,success,grad_norm,nit,endpoint_gap_scaled,endpoint_upper95,endpoint_median_corrected
low_persistence,300,29,estimated,0.964162460072339,0.964162460072339,0.29413499379173974,2.2291769930836476,0.0,2.2291769930836476,0.3706096437067434,0.8990648491068773,True,True,True,0.7794216669806215,7,10.75126197829831,0.9981120901943853,0.9720176648274128
low_persistence,300,30,known,0.9962370434503536,1.0,0.34815603068603374,1.9856214703805535,0.3477334146802457,1.6378880557003077,0.3733388271555894,0.8540482242996528,True,True,True,1.8990559347287217e-07,8,1.128886964893927,1.0249189370987366,1.0028734087527547
low_persistence,300,30,estimated,0.9962370434503536,0.9962370434503536,0.34815603068603374,1.9742774060311692,0.34926879123295457,1.6263228980837718,0.374144122603809,0.8559464237364394,True,True,True,4.4457840520095715e-08,8,1.128886964893927,1.0249189370987366,1.0028734087527547
low_persistence,300,31,known,0.9902537487931445,1.0,0.29864497017031627,2.1348772025244176,0.0,2.1348772025244176,0.38012399934581986,0.9164041566420277,True,True,True,0.2716308735088721,8,2.9238753620566382,1.0236906897852702,0.9979903284534308
low_persistence,300,31,estimated,0.9902537487931445,0.9902537487931445,0.29864497017031627,2.1067444917567197,0.0,2.1067444917567197,0.382130431008709,0.9212412685293437,True,True,True,0.2716310982327218,8,2.9238753620566382,1.0236906897852702,0.9979903284534308
low_persistence,300,32,known,0.9844879324726813,1.0,0.38501061441163104,1.8204559023167564,0.10545039161266839,1.715005510704088,0.37149575109888033,0.8379312420650822,True,True,True,1.1814629274908839e-07,9,4.6536202581956125,1.0104242933713026,0.990489041313271
low_persistence,300,32,estimated,0.9844879324726813,0.9844879324726813,0.38501061441163104,1.7695622420968027,0.10744809010322459,1.6637808940229408,0.3749741884939662,0.8458486672554967,True,True,True,2.7174869478579007e-08,8,4.6536202581956125,1.0104242933713026,0.990489041313271
low_persistence,300,33,known,0.962073472811843,1.0,0.4086136467425387,2.138128563140787,0.805007528439956,1.3331210347008309,0.362931674546094,0.7989657388629706,True,True,True,2.704794210828254e-08,10,11.37795815644711,0.9865116537800667,0.9677279354571454
low_persistence,300,33,estimated,0.962073472811843,0.962073472811843,0.4086136467425387,2.023019069305083,0.8439484733276155,1.2110786306965309,0.3711356048700279,0.8185131101315957,True,True,True,2.413073683094069e-07,9,11.37795815644711,0.9865116537800667,0.9677279354571454
low_persistence,300,34,known,0.9987774334887456,1.0,0.38370035603531827,1.6927214901610248,0.0,1.6927214901610248,0.37660872958709485,0.8480960725746873,True,True,True,0.3096342382436475,7,0.36676995337632246,1.0248023617644462,1.004799034890788
low_persistence,300,34,estimated,0.9987774334887456,0.9987774334887456,0.38370035603531827,1.6886330340137703,0.0,1.6886330340137703,0.3768891232393323,0.8487274991364085,True,True,True,0.3096342375551304,7,0.36676995337632246,1.0248023617644462,1.004799034890788
low_persistence,300,35,known,0.9767682577250645,1.0,0.378676173626058,1.8600151147375543,0.0,1.8600151147375543,0.3558204563047344,0.7955579206807523,True,True,True,0.20790211929673436,8,6.9695226824806555,1.0031384783533126,0.9828697522546572
low_persistence,300,35,estimated,0.9767682577250645,0.9767682577250645,0.378676173626058,1.7837389222216962,0.0,1.7837389222216962,0.3607797492304456,0.8066461105195256,True,True,True,0.20790212146590584,8,6.9695226824806555,1.0031384783533126,0.9828697522546572
low_persistence,300,36,known,0.995127005059608,1.0,0.31718665557843523,2.0135667999066538,0.0055099944062765565,2.0080568055003774,0.3597464136342078,0.83382065238372,True,True,True,3.2054083831667413e-09,9,1.461898482117585,1.026609332798048,1.0024113297978383
low_persistence,300,36,estimated,0.995127005059608,0.995127005059608,0.31718665557843523,1.9989860458572974,0.0055399803176784616,1.9934730618356769,0.3607236357295385,0.8360868695913564,True,True,True,1.2741146249162227e-08,10,1.461898482117585,1.026609332798048,1.0024113297978383
low_persistence,300,37,known,0.9779671549431267,1.0,0.42182695247805324,1.682012272898946,0.0,1.682012272898946,0.36159348908796407,0.7946371823304618,True,True,True,0.049269527083599295,7,6.6098535170619925,1.0016398344305748,0.9834444972236361
